,global_step,wall_time,objective
0,1,4.1961669921875e-05,40.86044692993164
1,2,0.032592058181762695,40.69640350341797
2,3,0.03927111625671387,40.533416748046875
3,4,0.04566168785095215,40.04873275756836
4,5,0.05319356918334961,38.95116424560547
5,6,0.06379270553588867,38.2845344543457
6,7,0.07369065284729004,37.964881896972656
7,8,0.08209967613220215,37.608238220214844
8,9,0.08793854713439941,37.36345672607422
9,10,0.09426450729370117,37.1905403137207
10,11,0.09928250312805176,37.018470764160156
11,12,0.10567498207092285,36.859249114990234
12,13,0.11200714111328125,36.734344482421875
13,14,0.11711788177490234,36.46421813964844
14,15,0.12079477310180664,36.42870330810547
15,16,0.12937307357788086,36.4066047668457
16,17,0.13486504554748535,36.268798828125
17,18,0.14115476608276367,36.23289108276367
18,19,0.1480255126953125,36.034706115722656
19,20,0.16037273406982422,35.7590217590332
20,21,0.1705925464630127,35.379337310791016
21,22,0.178741455078125,34.95964050292969
22,23,0.18546152114868164,34.787593841552734
23,24,0.19377422332763672,34.666500091552734
24,25,0.2032010555267334,34.46636199951172
25,26,0.21139121055603027,34.41685485839844
26,27,0.21854615211486816,34.28553009033203
27,28,0.2257988452911377,34.05990219116211
28,29,0.2316133975982666,33.82959747314453
29,30,0.23635578155517578,33.68595886230469
30,31,0.24038410186767578,33.6678466796875
31,32,0.2439887523651123,33.571205139160156
32,33,0.24993371963500977,33.56452941894531
33,34,0.25661659240722656,33.530155181884766
34,35,0.2624852657318115,33.4100341796875
35,36,0.2719545364379883,33.235679626464844
36,37,0.28470826148986816,32.963279724121094
37,38,0.29491591453552246,32.6669807434082
38,39,0.30333518981933594,32.497047424316406
39,40,0.311443567276001,32.39621353149414
40,41,0.3212602138519287,32.201263427734375
41,42,0.32928967475891113,31.9509334564209
42,43,0.33765578269958496,31.854595184326172
43,44,0.345611572265625,31.619552612304688
44,45,0.35219407081604004,31.50608253479004
45,46,0.36025452613830566,31.404335021972656
46,47,0.3728015422821045,31.30489158630371
47,48,0.3796725273132324,31.208850860595703
48,49,0.3859877586364746,31.12946891784668
49,50,0.39206457138061523,31.02179527282715
50,51,0.3981349468231201,30.966981887817383
51,52,0.40447354316711426,30.892269134521484
52,53,0.41049861907958984,30.84101676940918
53,54,0.4176747798919678,30.79674530029297
54,55,0.4243199825286865,30.691869735717773
55,56,0.43201661109924316,30.59783172607422
56,57,0.43747401237487793,30.56195640563965
57,58,0.446561336517334,30.416513442993164
58,59,0.45412302017211914,30.25563621520996
59,60,0.45973992347717285,30.201452255249023
60,61,0.4700024127960205,30.159122467041016
61,62,0.47923898696899414,30.03309440612793
62,63,0.484466552734375,29.98851776123047
63,64,0.4895150661468506,29.95716667175293
64,65,0.4948768615722656,29.8936767578125
65,66,0.5003359317779541,29.852527618408203
66,67,0.5056440830230713,29.779342651367188
67,68,0.5136723518371582,29.770219802856445
68,69,0.5201876163482666,29.622604370117188
69,70,0.5283050537109375,29.596153259277344
70,71,0.5355713367462158,29.54135513305664
71,72,0.543555736541748,29.491413116455078
72,73,0.5519924163818359,29.400802612304688
73,74,0.5584812164306641,29.35035514831543
74,75,0.5657312870025635,29.300785064697266
75,76,0.5718038082122803,29.22852325439453
76,77,0.5778377056121826,29.1944580078125
77,78,0.5831654071807861,29.127910614013672
78,79,0.589599609375,29.102920532226562
79,80,0.5968997478485107,29.02062225341797
80,81,0.6040728092193604,28.987808227539062
81,82,0.6138226985931396,28.905391693115234
82,83,0.6231434345245361,28.808509826660156
83,84,0.6322808265686035,28.726268768310547
84,85,0.639080286026001,28.688491821289062
85,86,0.6481142044067383,28.64800262451172
86,87,0.6554193496704102,28.55202865600586
87,88,0.6610016822814941,28.515344619750977
88,89,0.6681137084960938,28.43012046813965
89,90,0.6788105964660645,28.40707015991211
90,91,0.6865177154541016,28.352949142456055
91,92,0.6935083866119385,28.277599334716797
92,93,0.6980772018432617,28.267162322998047
93,94,0.7031881809234619,28.243152618408203
94,95,0.7091004848480225,28.221107482910156
95,96,0.7158591747283936,28.188905715942383
96,97,0.7207376956939697,28.19660186767578
97,98,0.7303717136383057,28.177648544311523
98,99,0.738353967666626,28.129501342773438
99,100,0.7465696334838867,28.069377899169922
100,101,0.7543938159942627,28.022518157958984
101,102,0.7624328136444092,27.978778839111328
102,103,0.7688009738922119,27.96657943725586
103,104,0.7741897106170654,27.89383316040039
104,105,0.7798550128936768,27.888864517211914
105,106,0.7833409309387207,27.87946319580078
106,107,0.7876460552215576,27.87832260131836
107,108,0.7934927940368652,27.85226058959961
108,109,0.7999014854431152,27.821922302246094
109,110,0.8045141696929932,27.806398391723633
110,111,0.8092281818389893,27.779504776000977
111,112,0.8143410682678223,27.745471954345703
112,113,0.8186368942260742,27.72439956665039
113,114,0.8250117301940918,27.717344284057617
114,115,0.8349871635437012,27.682470321655273
115,116,0.8418972492218018,27.66376304626465
116,117,0.847376823425293,27.629852294921875
117,118,0.8521096706390381,27.59601593017578
118,119,0.8565905094146729,27.595346450805664
119,120,0.8619644641876221,27.581844329833984
120,121,0.8671441078186035,27.572792053222656
121,122,0.8721849918365479,27.564067840576172
122,123,0.8798649311065674,27.5408935546875
123,124,0.8868827819824219,27.521331787109375
124,125,0.8961341381072998,27.48107147216797
125,126,0.9051237106323242,27.46453094482422
126,127,0.9121458530426025,27.444896697998047
127,128,0.9175612926483154,27.422449111938477
128,129,0.9224677085876465,27.40994644165039
129,130,0.92777419090271,27.401084899902344
130,131,0.9332761764526367,27.389339447021484
131,132,0.9402990341186523,27.36536407470703
132,133,0.9482486248016357,27.336116790771484
133,134,0.9569673538208008,27.312776565551758
134,135,0.9648184776306152,27.27817726135254
135,136,0.972517728805542,27.260387420654297
136,137,0.9839191436767578,27.235496520996094
137,138,0.9898228645324707,27.229034423828125
138,139,0.9952588081359863,27.205900192260742
139,140,1.000349760055542,27.193742752075195
140,141,1.0050876140594482,27.1796817779541
141,142,1.0108132362365723,27.164779663085938
142,143,1.016817331314087,27.161190032958984
143,144,1.0234997272491455,27.146635055541992
144,145,1.0349762439727783,27.110076904296875
145,146,1.0443685054779053,27.077795028686523
146,147,1.0519604682922363,27.063066482543945
147,148,1.0585551261901855,27.058307647705078
148,149,1.0655503273010254,27.0440731048584
149,150,1.0734026432037354,27.02947235107422
150,151,1.0809986591339111,27.014739990234375
151,152,1.0889246463775635,26.9973087310791
152,153,1.097386121749878,26.984981536865234
153,154,1.104914903640747,26.957782745361328
154,155,1.115206241607666,26.951648712158203
155,156,1.1217892169952393,26.939964294433594
156,157,1.128492832183838,26.92423439025879
157,158,1.1368367671966553,26.913171768188477
158,159,1.1462554931640625,26.90643310546875
159,160,1.1541576385498047,26.882892608642578
160,161,1.1592111587524414,26.876785278320312
161,162,1.1641602516174316,26.871488571166992
162,163,1.1700563430786133,26.865196228027344
163,164,1.1781179904937744,26.858497619628906
164,165,1.1858322620391846,26.852678298950195
165,166,1.192577600479126,26.84003448486328
166,167,1.1978180408477783,26.82837677001953
167,168,1.2030389308929443,26.818037033081055
168,169,1.2099382877349854,26.814638137817383
169,170,1.2177457809448242,26.804798126220703
170,171,1.2244234085083008,26.797351837158203
171,172,1.2301816940307617,26.785377502441406
172,173,1.2386739253997803,26.781646728515625
173,174,1.2469956874847412,26.77381134033203
174,175,1.2531657218933105,26.761539459228516
175,176,1.2614920139312744,26.759357452392578
176,177,1.2715985774993896,26.752822875976562
177,178,1.2821989059448242,26.73897933959961
178,179,1.2896435260772705,26.72397804260254
179,180,1.2970595359802246,26.717212677001953
180,181,1.3022406101226807,26.713268280029297
181,182,1.3079638481140137,26.704221725463867
182,183,1.3160078525543213,26.69317626953125
183,184,1.323631763458252,26.684728622436523
184,185,1.3311424255371094,26.676494598388672
185,186,1.3398003578186035,26.673248291015625
186,187,1.3454632759094238,26.667755126953125
187,188,1.353715419769287,26.66150665283203
188,189,1.360154628753662,26.657400131225586
189,190,1.367650032043457,26.653411865234375
190,191,1.3728423118591309,26.649654388427734
191,192,1.3783328533172607,26.641643524169922
192,193,1.383110523223877,26.63701629638672
193,194,1.388629674911499,26.635982513427734
194,195,1.3953156471252441,26.62596893310547
195,196,1.401045322418213,26.62331199645996
196,197,1.4068236351013184,26.61945152282715
197,198,1.4127843379974365,26.617563247680664
198,199,1.4186313152313232,26.616363525390625
199,200,1.4281232357025146,26.61420440673828
200,201,1.436593770980835,26.6031436920166
201,202,1.4424986839294434,26.598222732543945
202,203,1.4476332664489746,26.595823287963867
203,204,1.4523046016693115,26.59434700012207
204,205,1.4576399326324463,26.591188430786133
205,206,1.4628002643585205,26.588275909423828
206,207,1.4689710140228271,26.585613250732422
207,208,1.4772062301635742,26.581424713134766
208,209,1.4854180812835693,26.57270622253418
209,210,1.4973905086517334,26.56525421142578
210,211,1.5069265365600586,26.56263542175293
211,212,1.5169427394866943,26.55858612060547
212,213,1.5337800979614258,26.55502700805664
213,214,1.5444834232330322,26.550575256347656
214,215,1.5503032207489014,26.545326232910156
215,216,1.5593655109405518,26.542627334594727
216,217,1.5665690898895264,26.536502838134766
217,218,1.575502634048462,26.528898239135742
218,219,1.5806682109832764,26.528118133544922
219,220,1.5859169960021973,26.52557373046875
220,221,1.5926127433776855,26.522857666015625
221,222,1.5992541313171387,26.5206298828125
222,223,1.605560302734375,26.518468856811523
223,224,1.611158847808838,26.510778427124023
224,225,1.6164295673370361,26.510173797607422
225,226,1.6208055019378662,26.509166717529297
226,227,1.6281702518463135,26.50821876525879
227,228,1.6354410648345947,26.504009246826172
228,229,1.6402978897094727,26.503482818603516
229,230,1.6458625793457031,26.50123405456543
230,231,1.6543843746185303,26.49933624267578
231,232,1.663992166519165,26.49633026123047
232,233,1.6751346588134766,26.493778228759766
233,234,1.6816232204437256,26.489551544189453
234,235,1.6872026920318604,26.488685607910156
235,236,1.7020506858825684,26.483383178710938
236,237,1.708782434463501,26.4805965423584
237,238,1.7144150733947754,26.47974967956543
238,239,1.7211952209472656,26.476789474487305
239,240,1.7269752025604248,26.475101470947266
240,241,1.7394084930419922,26.471771240234375
241,242,1.7638969421386719,26.468975067138672
242,243,1.7778046131134033,26.464523315429688
243,244,1.7895574569702148,26.46271324157715
244,245,1.797292947769165,26.4619197845459
245,246,1.8058321475982666,26.457773208618164
246,247,1.814232349395752,26.454906463623047
247,248,1.8324635028839111,26.452526092529297
248,249,1.8402833938598633,26.450956344604492
249,250,1.8509142398834229,26.448989868164062
250,251,1.863309383392334,26.445724487304688
251,252,1.874739170074463,26.442684173583984
252,253,1.8827745914459229,26.440139770507812
253,254,1.892791748046875,26.437671661376953
254,255,1.9098682403564453,26.434967041015625
255,256,1.9211950302124023,26.432851791381836
256,257,1.9300248622894287,26.42986297607422
257,258,1.93721604347229,26.4285888671875
258,259,1.9437735080718994,26.426788330078125
259,260,1.9518520832061768,26.42561912536621
260,261,1.9616148471832275,26.424522399902344
261,262,1.9708189964294434,26.423431396484375
262,263,1.9791686534881592,26.42180824279785
263,264,1.9881980419158936,26.42125701904297
264,265,1.9941370487213135,26.419845581054688
265,266,2.0041449069976807,26.41827392578125
266,267,2.011242151260376,26.416675567626953
267,268,2.017996072769165,26.415725708007812
268,269,2.024606227874756,26.41498565673828
269,270,2.032623529434204,26.414363861083984
270,271,2.0368518829345703,26.41376495361328
271,272,2.0415890216827393,26.413177490234375
272,273,2.049713134765625,26.412368774414062
273,274,2.055349826812744,26.41071128845215
274,275,2.0600030422210693,26.410114288330078
275,276,2.0649306774139404,26.409194946289062
276,277,2.069955348968506,26.408580780029297
277,278,2.074410915374756,26.40837287902832
278,279,2.085315227508545,26.40810203552246
279,280,2.092663288116455,26.40644073486328
280,281,2.1113290786743164,26.405517578125
281,282,2.1243200302124023,26.40433120727539
282,283,2.1329429149627686,26.403072357177734
283,284,2.1391632556915283,26.402618408203125
284,285,2.1449215412139893,26.401321411132812
285,286,2.1502108573913574,26.4010009765625
286,287,2.156201124191284,26.400270462036133
287,288,2.1620349884033203,26.39919662475586
288,289,2.168325185775757,26.398540496826172
289,290,2.1725659370422363,26.398448944091797
290,291,2.18276047706604,26.39803695678711
291,292,2.188265085220337,26.396656036376953
292,293,2.19287109375,26.39647674560547
293,294,2.199763059616089,26.39582061767578
294,295,2.206113815307617,26.394973754882812
295,296,2.2129454612731934,26.39419174194336
296,297,2.2167422771453857,26.394067764282227
297,298,2.2244465351104736,26.393932342529297
298,299,2.2297263145446777,26.393375396728516
299,300,2.233841896057129,26.39307975769043
300,301,2.2411069869995117,26.39301300048828
301,302,2.2539262771606445,26.3925724029541
302,303,2.261686086654663,26.391094207763672
303,304,2.271671772003174,26.390758514404297
304,305,2.2774860858917236,26.390487670898438
305,306,2.281856060028076,26.390233993530273
306,307,2.2881908416748047,26.389995574951172
307,308,2.297168254852295,26.389171600341797
308,309,2.308567762374878,26.388608932495117
309,310,2.3216822147369385,26.387462615966797
310,311,2.332289457321167,26.386587142944336
311,312,2.3400659561157227,26.386028289794922
312,313,2.3509521484375,26.38555145263672
313,314,2.3591830730438232,26.384923934936523
314,315,2.3661465644836426,26.38384246826172
315,316,2.3742337226867676,26.383472442626953
316,317,2.381937026977539,26.382802963256836
317,318,2.389462947845459,26.382740020751953
318,319,2.4008445739746094,26.38235092163086
319,320,2.4081332683563232,26.38174819946289
320,321,2.4152426719665527,26.381237030029297
321,322,2.421834707260132,26.380985260009766
322,323,2.4290342330932617,26.380407333374023
323,324,2.4382054805755615,26.380260467529297
324,325,2.4452524185180664,26.37969970703125
325,326,2.451406240463257,26.37932014465332
326,327,2.4574637413024902,26.37903594970703
327,328,2.463176727294922,26.378673553466797
328,329,2.4697179794311523,26.378326416015625
329,330,2.4743432998657227,26.37814712524414
330,331,2.478825569152832,26.378093719482422
331,332,2.4860126972198486,26.377857208251953
332,333,2.4914398193359375,26.37769889831543
333,334,2.497241735458374,26.37753677368164
334,335,2.504544258117676,26.377429962158203
335,336,2.5095694065093994,26.377349853515625
336,337,2.517047166824341,26.37705421447754
337,338,2.522841215133667,26.376707077026367
338,339,2.527646064758301,26.376522064208984
339,340,2.5327627658843994,26.376399993896484
340,341,2.5458176136016846,26.376081466674805
341,342,2.5541417598724365,26.37561798095703
342,343,2.570557117462158,26.375104904174805
343,344,2.5885164737701416,26.3746395111084
344,345,2.6007163524627686,26.374181747436523
345,346,2.6078131198883057,26.373855590820312
346,347,2.6142568588256836,26.37368392944336
347,348,2.622403383255005,26.373462677001953
348,349,2.6292765140533447,26.372989654541016
349,350,2.6357874870300293,26.372766494750977
350,351,2.6470115184783936,26.372478485107422
351,352,2.656691551208496,26.372161865234375
352,353,2.6641690731048584,26.371898651123047
353,354,2.67478609085083,26.37166976928711
354,355,2.6853291988372803,26.371387481689453
355,356,2.692291736602783,26.371200561523438
356,357,2.703537940979004,26.371082305908203
357,358,2.7121944427490234,26.370983123779297
358,359,2.7232213020324707,26.37075424194336
359,360,2.7321972846984863,26.37038803100586
360,361,2.7391998767852783,26.370248794555664
361,362,2.745558023452759,26.370059967041016
362,363,2.7511417865753174,26.369956970214844
363,364,2.7561702728271484,26.36988067626953
364,365,2.762233018875122,26.369850158691406
365,366,2.769582748413086,26.36976432800293
366,367,2.777850389480591,26.369667053222656
367,368,2.791253089904785,26.369413375854492
368,369,2.7974982261657715,26.36925506591797
369,370,2.807079792022705,26.369234085083008
370,371,2.825045108795166,26.368982315063477
371,372,2.8332760334014893,26.368656158447266
372,373,2.841280698776245,26.368507385253906
373,374,2.84814715385437,26.368398666381836
374,375,2.8547158241271973,26.368301391601562
375,376,2.8608322143554688,26.368194580078125
376,377,2.872206211090088,26.368118286132812
377,378,2.8828184604644775,26.367929458618164
378,379,2.8892195224761963,26.367788314819336
379,380,2.898120641708374,26.36770248413086
380,381,2.9087276458740234,26.367530822753906
381,382,2.917273759841919,26.367464065551758
382,383,2.925905704498291,26.367305755615234
383,384,2.9333128929138184,26.367219924926758
384,385,2.9405152797698975,26.36716079711914
385,386,2.947845697402954,26.367061614990234
386,387,2.954296827316284,26.366943359375
387,388,2.9594316482543945,26.366886138916016
388,389,2.966181755065918,26.36686897277832
389,390,2.970667839050293,26.366775512695312
390,391,2.976196050643921,26.36675262451172
391,392,2.9806721210479736,26.36669158935547
392,393,2.987569808959961,26.36664581298828
393,394,2.993429660797119,26.36656379699707
394,395,3.0049781799316406,26.366470336914062
395,396,3.016085624694824,26.366329193115234
396,397,3.0218372344970703,26.36625862121582
397,398,3.030942916870117,26.36615562438965
398,399,3.035770893096924,26.366104125976562
399,400,3.041565179824829,26.36606216430664
